1575015216.844779,47
1575015216.954170,44
1575015217.061027,46
1575015217.186422,46
1575015217.296982,46
1575015217.402153,47
1575015217.530540,48
1575015217.652636,47
1575015217.757771,47
1575015217.863130,49
1575015217.967563,49
1575015218.072274,47
1575015218.189525,48
1575015218.297405,49
1575015218.418066,49
1575015218.525631,49
1575015218.631249,50
1575015218.758882,50
1575015218.866086,51
1575015218.971938,51
1575015219.079097,51
1575015219.199356,50
1575015219.304994,50
1575015219.416425,50
1575015219.524148,52
1575015219.637034,63
1575015219.757965,61
1575015219.867110,63
1575015219.977186,72
1575015220.084706,82
1575015220.213923,81
1575015220.319495,55
1575015220.425949,54
1575015220.551269,60
1575015220.662516,62
1575015220.778014,71
1575015220.884770,75
1575015220.991360,83
1575015221.098448,83
1575015221.213828,56
1575015221.330669,53
1575015221.438755,61
1575015221.565939,65
1575015221.679108,74
1575015221.789383,74
1575015221.900949,83
1575015222.007927,78
1575015222.126459,56
1575015222.234125,57
1575015222.350489,56
1575015222.453905,57
1575015222.580189,55
1575015222.692066,54
1575015222.810958,56
1575015222.928881,58
1575015223.064287,56
1575015223.172645,57
1575015223.278301,56
1575015223.391511,57
1575015223.513826,57
1575015223.622644,57
1575015223.727328,58
1575015223.847706,59
1575015223.954469,59
1575015224.060052,60
1575015224.164269,60
1575015224.275451,59
1575015224.381343,60
1575015224.502938,57
1575015224.613612,59
1575015224.722184,59
1575015224.826318,60
1575015224.932083,59
1575015225.038671,59
1575015225.144482,59
1575015225.249806,60
1575015225.355514,61
1575015225.464859,62
1575015225.576252,61
1575015225.682892,61
1575015225.791970,61
1575015225.897601,63
1575015226.003225,63
1575015226.111911,62
1575015226.220562,62
1575015226.329643,62
1575015226.433841,62
1575015226.540195,62
1575015226.645389,63
1575015226.777379,64
1575015226.885411,63
1575015227.010093,62
1575015227.123169,63
1575015227.260704,63
1575015227.365656,71
1575015227.471846,75
1575015227.576358,74
1575015227.687099,84
1575015227.793467,84
1575015227.902347,93
1575015228.020843,92
1575015228.126434,67
1575015228.232281,68
1575015228.352568,76
1575015228.463841,76
1575015228.571225,75
1575015228.676651,87
1575015228.785080,88
1575015228.904142,93
1575015229.008975,94
1575015229.114610,69
1575015229.235617,69
1575015229.339713,69
1575015229.455996,67
1575015229.563071,77
1575015229.669104,76
1575015229.794222,78
1575015229.902048,87
1575015230.034021,86
1575015230.140640,95
1575015230.254423,93
1575015230.359749,69
1575015230.467732,70
1575015230.585486,68
1575015230.691632,69
1575015230.802839,70
1575015230.912647,70
1575015231.032361,70
1575015231.145358,69
1575015231.256469,70
1575015231.361550,69
1575015231.476392,69
1575015231.581860,70
1575015231.698985,70
1575015231.807477,70
1575015231.956602,69
1575015232.070701,71
1575015232.177447,71
1575015232.283357,71
1575015232.404469,70
1575015232.511131,70
1575015232.660881,70
1575015232.789667,70
1575015232.894607,72
1575015233.001320,71
1575015233.109531,72
1575015233.214710,72
1575015233.327738,71
1575015233.451782,73
1575015233.559037,72
1575015233.665048,72
1575015233.830987,72
1575015233.939424,73
1575015234.044995,73
1575015234.186397,72
1575015234.290400,74
1575015234.394532,73
1575015234.520777,74
1575015234.627255,73
1575015234.735166,74
1575015234.840774,73
1575015234.947781,74
1575015235.057787,74
1575015235.162154,74
1575015235.289194,73
1575015235.395062,74
1575015235.501188,74
1575015235.607684,75
1575015235.713365,76
1575015235.820762,74
1575015235.926505,74
1575015236.036316,75
1575015236.143993,76
1575015236.249786,86
1575015236.358089,84
1575015236.468172,87
1575015236.572599,88
1575015236.695392,98
1575015236.800428,96
1575015236.907196,93
1575015237.014955,93
1575015237.120975,93
1575015237.228559,94
1575015237.338164,92
1575015237.444306,77
1575015237.550927,78
1575015237.657123,78
1575015237.761233,77
1575015237.885268,77
1575015237.989889,77
1575015238.095986,78
1575015238.205881,80
1575015238.334567,80
1575015238.453754,80
1575015238.558853,80
1575015238.685479,81
1575015238.812680,86
1575015238.929619,86
1575015239.051057,88
1575015239.154518,90
1575015239.278634,98
1575015239.383077,99
1575015239.488570,93
1575015239.598998,92
1575015239.707401,99
1575015239.825094,45
1575015239.944401,37
1575015240.055503,21
1575015240.160864,20
1575015240.287596,22
1575015240.396252,22
1575015240.513212,31
1575015240.626958,37
1575015240.735253,55
1575015240.857735,24
1575015240.967629,24
1575015241.076817,23
1575015241.185101,24
1575015241.290912,25
1575015241.395856,25
1575015241.503260,25
1575015241.650401,24
1575015241.839338,26
1575015241.943405,27
1575015242.053700,27
1575015242.159402,28
1575015242.277304,27
1575015242.401177,28
1575015242.512302,29
1575015242.620352,29
1575015242.747046,28
1575015242.864470,28
1575015242.974166,30
1575015243.078857,31
1575015243.184845,31
1575015243.288291,31
1575015243.393138,31
1575015243.500624,31
1575015243.612269,32
1575015243.725123,33
1575015243.834237,32
1575015243.940291,32
1575015244.044492,33
1575015244.160207,33
1575015244.265342,32
1575015244.386682,35
1575015244.491340,34
1575015244.599743,35
1575015244.708322,36
1575015244.813307,35
1575015244.931346,35
1575015245.040473,35
1575015245.152121,37
1575015245.258797,36
1575015245.366867,35
1575015245.497703,38
1575015245.620904,37
1575015245.734229,37
1575015245.852543,39
1575015245.971573,50
1575015246.082065,48
1575015246.186778,57
1575015246.291533,61
1575015246.397208,68
1575015246.507977,42
1575015246.612953,41
1575015246.718180,46
1575015246.847705,49
1575015246.982414,62
1575015247.090627,68
1575015247.207532,42
1575015247.326398,41
1575015247.433966,48
1575015247.542029,48
1575015247.667490,52
1575015247.773846,61
1575015247.892447,65
1575015248.011244,61
1575015248.124534,44
1575015248.232517,42
1575015248.338218,43
1575015248.443415,43
1575015248.549004,43
1575015248.659116,43
1575015248.764584,44
1575015248.870992,44
1575015248.983789,45
1575015249.102497,43
1575015249.212732,45
1575015249.319172,45
1575015249.425090,45
1575015249.529638,47
1575015249.644596,45
1575015249.750059,45
1575015249.880381,44
1575015249.987609,46
1575015250.094100,46
1575015250.200775,46
1575015250.308493,47
1575015250.414652,47
1575015250.522186,47
1575015250.629362,50
1575015250.733580,49
1575015250.856421,49
1575015250.961334,48
1575015251.088519,49
1575015251.214847,48
1575015251.321378,48
1575015251.459098,50
1575015251.564382,50
1575015251.683076,49
1575015251.790921,50
1575015251.900465,49
1575015252.005488,51
1575015252.142922,51
1575015252.248277,51
1575015252.356316,52
1575015252.479592,51
1575015252.584775,51
1575015252.690303,52
1575015252.795228,52
1575015252.907404,51
1575015253.014203,52
1575015253.126004,54
1575015253.231926,53
1575015253.346834,59
1575015253.460070,63
1575015253.584415,74
1575015253.692217,75
1575015253.816342,82
1575015253.923322,71
1575015254.027990,57
1575015254.138153,65
1575015254.242317,65
1575015254.370229,63
1575015254.477224,75
1575015254.583016,82
1575015254.718286,83
1575015254.834794,56
1575015254.942037,57
1575015255.047223,63
1575015255.165043,65
1575015255.273373,66
1575015255.378614,76
1575015255.498841,87
1575015255.608778,84
1575015255.718855,62
1575015255.827988,59
1575015255.934265,58
1575015256.041784,57
1575015256.147611,58
1575015256.260279,57
1575015256.378854,57
1575015256.500287,57
1575015256.632005,58
1575015256.745775,58
1575015256.855202,59
1575015256.961083,60
1575015257.073019,59
1575015257.183242,59
1575015257.290938,59
1575015257.407748,58
1575015257.528233,59
1575015257.640166,61
1575015257.743856,61
1575015257.848230,61
1575015257.953821,60
1575015258.062169,60
1575015258.168542,60
1575015258.276386,60
1575015258.380752,39
1575015258.484392,0
1575015258.588634,0
1575015258.696490,0
1575015258.799907,0
1575015258.923450,0
1575015259.033473,0
1575015259.139444,0
1575015259.246746,0
1575015259.360247,0
1575015259.465842,0
1575015259.577865,0
1575015259.685676,0
1575015259.791170,0
1575015259.898019,0
1575015260.009808,0
1575015260.123648,0
1575015260.236259,0
1575015260.354590,0
1575015260.461795,0
1575015260.568107,0
1575015260.677326,0
